target,lam_p,lam_b,lam_e,trial,round,trials_avail,n_mut,d_ex,d_em,peak_err,nn_dist,logit,is_id,is_bright,scaf_err
mOrange,10.0,40.0,20.0,9,2,12,7,54.89999999999998,51.89999999999998,53.41,27.19778060913086,-3.9689,True,False,57.5
mOrange,10.0,40.0,20.0,9,3,12,6,67.10000000000002,57.69999999999999,62.4,25.404436111450195,-1.0163,True,False,57.5
mOrange,10.0,40.0,20.0,10,1,12,6,58.30000000000001,53.80000000000001,56.05,26.51226806640625,-4.2256,True,False,57.5
mOrange,10.0,40.0,20.0,10,2,12,7,60.0,55.80000000000001,57.88,23.54252052307129,-3.2572,True,False,57.5
mOrange,10.0,40.0,20.0,10,3,12,9,63.60000000000002,56.80000000000001,60.16,26.3216495513916,-1.461,True,False,57.5
mOrange,10.0,40.0,20.0,11,1,12,5,62.30000000000001,57.39999999999998,59.82,27.27716827392578,-4.9276,True,False,57.5
mOrange,10.0,40.0,20.0,11,2,12,6,55.10000000000002,51.19999999999999,53.11,28.730905532836914,-4.1526,True,False,57.5
EBFP,10.0,50.0,10.0,0,1,12,12,32.69999999999999,31.100000000000023,31.91,28.685672760009766,-0.5167,True,False,87.5
EBFP,10.0,50.0,10.0,0,2,12,7,43.30000000000001,31.899999999999977,37.63,24.08992576599121,3.8511,True,True,87.5
EBFP,10.0,50.0,10.0,0,3,12,7,51.69999999999999,38.19999999999999,44.95,25.454824447631836,3.8456,True,True,87.5
EBFP,10.0,50.0,10.0,1,1,12,12,37.69999999999999,35.89999999999998,36.79,28.108020782470703,1.1615,True,True,87.5
EBFP,10.0,50.0,10.0,1,2,12,11,26.30000000000001,39.0,32.65,29.36968231201172,1.2769,True,True,87.5
EBFP,10.0,50.0,10.0,1,3,12,11,34.30000000000001,27.5,30.88,30.363786697387695,0.5655,False,True,87.5
EBFP,10.0,50.0,10.0,2,1,12,8,38.5,42.0,40.29,22.893022537231445,-0.9319,True,False,87.5
EBFP,10.0,50.0,10.0,2,2,12,11,48.10000000000002,36.30000000000001,42.23,30.69139862060547,-1.6237,False,False,87.5
EBFP,10.0,50.0,10.0,2,3,12,9,47.30000000000001,36.10000000000002,41.7,26.751508712768555,3.0367,True,True,87.5
EBFP,10.0,50.0,10.0,3,1,12,11,45.30000000000001,36.30000000000001,40.81,27.375476837158203,-0.5766,True,False,87.5
EBFP,10.0,50.0,10.0,3,2,12,9,46.69999999999999,33.30000000000001,40.01,28.639484405517578,-0.1155,True,False,87.5
EBFP,10.0,50.0,10.0,3,3,12,10,31.100000000000023,28.600000000000023,29.87,31.09311866760254,3.2972,False,True,87.5
EBFP,10.0,50.0,10.0,4,1,12,8,40.10000000000002,29.69999999999999,34.85,25.761831283569336,4.9455,True,True,87.5
EBFP,10.0,50.0,10.0,4,2,12,12,44.30000000000001,36.19999999999999,40.25,33.519229888916016,1.7393,False,True,87.5
EBFP,10.0,50.0,10.0,4,3,12,10,48.0,36.89999999999998,42.45,23.402589797973633,2.7744,True,True,87.5
EBFP,10.0,50.0,10.0,5,1,12,9,92.80000000000001,55.30000000000001,74.05,28.018407821655273,-2.492,True,False,87.5
EBFP,10.0,50.0,10.0,5,2,12,11,30.80000000000001,37.60000000000002,34.2,28.46982765197754,0.7853,True,True,87.5
EBFP,10.0,50.0,10.0,5,3,12,11,36.39999999999998,30.80000000000001,33.62,27.133607864379883,1.0995,True,True,87.5
EBFP,10.0,50.0,10.0,6,1,12,10,44.69999999999999,30.399999999999977,37.55,25.336366653442383,3.8994,True,True,87.5
EBFP,10.0,50.0,10.0,6,2,12,10,27.19999999999999,34.10000000000002,30.69,30.420787811279297,3.0714,False,True,87.5
EBFP,10.0,50.0,10.0,6,3,12,9,45.19999999999999,32.0,38.57,28.17816925048828,2.3045,True,True,87.5
EBFP,10.0,50.0,10.0,7,1,12,9,49.0,34.80000000000001,41.92,24.85942268371582,-0.9033,True,False,87.5
EBFP,10.0,50.0,10.0,7,2,12,8,47.60000000000002,37.69999999999999,42.65,25.375959396362305,3.5182,True,True,87.5
EBFP,10.0,50.0,10.0,7,3,12,9,49.69999999999999,34.0,41.88,28.896162033081055,1.0797,True,True,87.5
EBFP,10.0,50.0,10.0,8,1,12,8,41.10000000000002,30.100000000000023,35.6,24.971088409423828,4.3419,True,True,87.5
EBFP,10.0,50.0,10.0,8,2,12,11,35.0,33.19999999999999,34.12,29.845623016357422,3.4156,True,True,87.5
EBFP,10.0,50.0,10.0,8,3,12,7,41.10000000000002,31.899999999999977,36.51,30.435190200805664,1.1869,False,True,87.5
EBFP,10.0,50.0,10.0,9,1,12,8,36.39999999999998,27.600000000000023,32.01,24.83114242553711,1.8373,True,True,87.5
EBFP,10.0,50.0,10.0,9,2,12,9,43.5,34.89999999999998,39.19,32.118377685546875,2.2132,False,True,87.5
EBFP,10.0,50.0,10.0,9,3,12,7,58.19999999999999,37.89999999999998,48.07,29.500564575195312,2.205,True,True,87.5
EBFP,10.0,50.0,10.0,10,1,12,9,50.0,46.80000000000001,48.42,28.540939331054688,-3.2766,True,False,87.5
EBFP,10.0,50.0,10.0,10,2,12,11,31.0,28.5,29.75,28.52269744873047,2.6527,True,True,87.5
EBFP,10.0,50.0,10.0,10,3,12,11,31.600000000000023,28.399999999999977,30.01,25.188373565673828,2.8363,True,True,87.5
EBFP,10.0,50.0,10.0,11,1,12,9,33.69999999999999,34.39999999999998,34.09,33.29256057739258,0.5994,False,True,87.5
EBFP,10.0,50.0,10.0,11,2,12,10,26.69999999999999,32.5,29.61,28.293132781982422,2.0102,True,True,87.5
EBFP,10.0,50.0,10.0,11,3,12,9,26.0,33.30000000000001,29.68,28.552255630493164,2.7218,True,True,87.5
mOrange,10.0,50.0,10.0,0,1,12,7,62.19999999999999,56.19999999999999,59.2,21.295101165771484,-3.9168,True,False,57.5
mOrange,10.0,50.0,10.0,0,2,12,8,64.30000000000001,57.5,60.87,25.30904197692871,-1.2219,True,False,57.5
mOrange,10.0,50.0,10.0,0,3,12,9,62.60000000000002,57.5,60.02,28.00912094116211,2.0604,True,True,57.5
mOrange,10.0,50.0,10.0,1,1,12,10,64.60000000000002,59.30000000000001,61.91,28.484310150146484,-1.4576,True,False,57.5
mOrange,10.0,50.0,10.0,1,2,12,12,52.60000000000002,51.5,52.06,26.026094436645508,0.6123,True,True,57.5
mOrange,10.0,50.0,10.0,1,3,12,7,63.69999999999999,57.10000000000002,60.39,23.9497013092041,4.0179,True,True,57.5
mOrange,10.0,50.0,10.0,2,1,12,7,63.69999999999999,58.30000000000001,61.0,22.119028091430664,-2.4922,True,False,57.5
mOrange,10.0,50.0,10.0,2,2,12,8,86.89999999999998,61.0,73.94,27.57183265686035,-1.9769,True,False,57.5
mOrange,10.0,50.0,10.0,2,3,12,11,85.5,53.30000000000001,69.38,25.63351821899414,-1.9097,True,False,57.5
mOrange,10.0,50.0,10.0,3,1,12,10,57.39999999999998,52.19999999999999,54.77,25.966808319091797,-3.7175,True,False,57.5
mOrange,10.0,50.0,10.0,3,2,12,10,59.10000000000002,52.69999999999999,55.91,27.644346237182617,-1.0897,True,False,57.5
mOrange,10.0,50.0,10.0,3,3,12,11,55.0,48.299999999999955,51.65,25.472631454467773,1.7095,True,True,57.5
mOrange,10.0,50.0,10.0,4,1,12,8,66.19999999999999,59.5,62.85,27.30011749267578,-1.0456,True,False,57.5
mOrange,10.0,50.0,10.0,4,2,12,9,62.39999999999998,57.30000000000001,59.86,28.155200958251953,1.4591,True,True,57.5
mOrange,10.0,50.0,10.0,4,3,12,10,62.69999999999999,57.0,59.85,31.876604080200195,-0.2945,False,False,57.5
mOrange,10.0,50.0,10.0,5,1,12,8,54.5,51.0,52.73,22.83298110961914,-3.904,True,False,57.5
mOrange,10.0,50.0,10.0,5,2,12,10,60.39999999999998,48.89999999999998,54.66,26.610177993774414,2.2687,True,True,57.5
mOrange,10.0,50.0,10.0,5,3,12,7,69.0,56.0,62.53,23.83924674987793,2.7734,True,True,57.5
mOrange,10.0,50.0,10.0,6,1,12,8,59.89999999999998,54.89999999999998,57.37,24.413776397705078,-4.1684,True,False,57.5
mOrange,10.0,50.0,10.0,6,2,12,11,58.5,51.60000000000002,55.04,30.247817993164062,0.9694,False,True,57.5
mOrange,10.0,50.0,10.0,6,3,12,10,64.39999999999998,56.5,60.44,31.10027503967285,2.8635,False,True,57.5
mOrange,10.0,50.0,10.0,7,1,12,8,47.19999999999999,40.5,43.87,24.735692977905273,1.6239,True,True,57.5
mOrange,10.0,50.0,10.0,7,2,12,7,62.80000000000001,55.19999999999999,59.01,23.513437271118164,1.2593,True,True,57.5
mOrange,10.0,50.0,10.0,7,3,12,9,55.80000000000001,51.60000000000002,53.73,26.034299850463867,2.0695,True,True,57.5
mOrange,10.0,50.0,10.0,8,1,12,7,66.60000000000002,59.80000000000001,63.22,29.516620635986328,-1.3844,True,False,57.5
mOrange,10.0,50.0,10.0,8,2,12,9,61.19999999999999,53.39999999999998,57.31,29.002199172973633,2.9268,True,True,57.5
mOrange,10.0,50.0,10.0,8,3,12,9,53.0,38.5,45.71,27.626873016357422,2.2247,True,True,57.5
mOrange,10.0,50.0,10.0,9,1,12,10,62.69999999999999,59.0,60.84,30.945581436157227,-4.4028,False,False,57.5
mOrange,10.0,50.0,10.0,9,2,12,12,52.10000000000002,47.89999999999998,50.0,31.343507766723633,-2.352,False,False,57.5
mOrange,10.0,50.0,10.0,9,3,12,10,56.5,51.30000000000001,53.9,30.601478576660156,-0.3688,False,False,57.5
mOrange,10.0,50.0,10.0,10,1,12,12,48.0,50.39999999999998,49.24,26.005834579467773,-3.7254,True,False,57.5
mOrange,10.0,50.0,10.0,10,2,12,11,53.0,49.5,51.2,28.784101486206055,-3.2867,True,False,57.5
mOrange,10.0,50.0,10.0,10,3,12,10,45.19999999999999,42.10000000000002,43.65,28.121990203857422,-1.1776,True,False,57.5
mOrange,10.0,50.0,10.0,11,1,12,7,64.0,59.30000000000001,61.68,22.051034927368164,-0.7024,True,False,57.5
mOrange,10.0,50.0,10.0,11,2,12,10,73.0,65.69999999999999,69.36,24.914451599121094,0.0536,True,True,57.5
mOrange,10.0,50.0,10.0,11,3,12,9,58.19999999999999,52.0,55.09,25.370771408081055,3.7634,True,True,57.5
EBFP,10.0,50.0,15.0,0,1,12,10,60.80000000000001,40.19999999999999,50.51,28.94681167602539,1.7793,True,True,87.5
EBFP,10.0,50.0,15.0,0,2,12,9,49.10000000000002,35.0,42.05,26.87139320373535,2.2409,True,True,87.5
EBFP,10.0,50.0,15.0,0,3,12,10,43.5,31.0,37.25,25.838037490844727,0.8739,True,True,87.5
EBFP,10.0,50.0,15.0,1,1,12,10,45.39999999999998,33.0,39.19,28.26969337463379,1.161,True,True,87.5
EBFP,10.0,50.0,15.0,1,2,12,9,38.19999999999999,42.30000000000001,40.23,27.79850196838379,1.574,True,True,87.5
EBFP,10.0,50.0,15.0,1,3,12,8,37.69999999999999,40.80000000000001,39.23,27.102874755859375,-0.4372,True,False,87.5
EBFP,10.0,50.0,15.0,2,1,12,7,43.80000000000001,36.80000000000001,40.31,25.275808334350586,-0.8948,True,False,87.5
EBFP,10.0,50.0,15.0,2,2,12,9,37.89999999999998,31.399999999999977,34.64,30.287220001220703,-0.4958,False,False,87.5
EBFP,10.0,50.0,15.0,2,3,12,8,32.19999999999999,46.0,39.12,32.070491790771484,-0.3963,False,False,87.5
EBFP,10.0,50.0,15.0,3,1,12,9,43.10000000000002,42.69999999999999,42.91,27.73137664794922,1.4682,True,True,87.5
EBFP,10.0,50.0,15.0,3,2,12,7,41.69999999999999,31.899999999999977,36.8,23.13991928100586,2.5877,True,True,87.5
EBFP,10.0,50.0,15.0,3,3,12,9,42.39999999999998,32.80000000000001,37.62,26.430309295654297,4.955,True,True,87.5
EBFP,10.0,50.0,15.0,4,1,12,7,40.0,35.5,37.71,22.698610305786133,2.804,True,True,87.5
EBFP,10.0,50.0,15.0,4,2,12,7,43.69999999999999,32.0,37.84,25.86840057373047,4.6836,True,True,87.5
EBFP,10.0,50.0,15.0,4,3,12,7,42.39999999999998,31.399999999999977,36.87,23.723087310791016,3.246,True,True,87.5
EBFP,10.0,50.0,15.0,5,1,12,8,92.69999999999999,54.89999999999998,73.79,26.363821029663086,-2.0277,True,False,87.5
EBFP,10.0,50.0,15.0,5,2,12,8,89.39999999999998,54.60000000000002,71.99,22.21648597717285,-0.5818,True,False,87.5
EBFP,10.0,50.0,15.0,5,3,12,10,38.80000000000001,30.19999999999999,34.51,25.504716873168945,1.219,True,True,87.5
EBFP,10.0,50.0,15.0,6,1,12,7,43.0,31.600000000000023,37.28,23.459402084350586,4.2211,True,True,87.5
EBFP,10.0,50.0,15.0,6,2,12,8,39.30000000000001,31.69999999999999,35.53,26.005197525024414,4.4249,True,True,87.5
EBFP,10.0,50.0,15.0,6,3,12,8,36.89999999999998,29.399999999999977,33.15,22.56780242919922,2.8567,True,True,87.5
EBFP,10.0,50.0,15.0,7,1,12,7,49.89999999999998,36.30000000000001,43.06,23.5124568939209,-0.6676,True,False,87.5
EBFP,10.0,50.0,15.0,7,2,12,7,50.5,37.89999999999998,44.19,25.3941593170166,4.8789,True,True,87.5
EBFP,10.0,50.0,15.0,7,3,12,7,44.10000000000002,33.69999999999999,38.91,25.250442504882812,5.0247,True,True,87.5
EBFP,10.0,50.0,15.0,8,1,12,8,41.10000000000002,30.100000000000023,35.6,24.971088409423828,4.3419,True,True,87.5
EBFP,10.0,50.0,15.0,8,2,12,7,48.89999999999998,40.80000000000001,44.87,29.475812911987305,3.69,True,True,87.5
EBFP,10.0,50.0,15.0,8,3,12,9,50.89999999999998,43.80000000000001,47.33,29.73196792602539,-2.8838,True,False,87.5
EBFP,10.0,50.0,15.0,9,1,12,10,59.0,39.39999999999998,49.22,28.977771759033203,-2.9074,True,False,87.5
EBFP,10.0,50.0,15.0,9,2,12,9,26.5,26.899999999999977,26.72,28.987266540527344,2.6322,True,True,87.5
EBFP,10.0,50.0,15.0,9,3,12,7,41.39999999999998,32.10000000000002,36.74,25.365325927734375,2.0389,True,True,87.5
EBFP,10.0,50.0,15.0,10,1,12,9,42.60000000000002,51.19999999999999,46.86,30.999374389648438,-0.4744,False,False,87.5
EBFP,10.0,50.0,15.0,10,2,12,8,43.80000000000001,34.39999999999998,39.11,25.51360321044922,4.9719,True,True,87.5
EBFP,10.0,50.0,15.0,10,3,12,8,41.5,31.80000000000001,36.61,27.339889526367188,3.1286,True,True,87.5
EBFP,10.0,50.0,15.0,11,1,12,9,33.69999999999999,34.39999999999998,34.09,33.29256057739258,0.5994,False,True,87.5
EBFP,10.0,50.0,15.0,11,2,12,10,26.69999999999999,32.5,29.61,28.293132781982422,2.0102,True,True,87.5
EBFP,10.0,50.0,15.0,11,3,12,9,26.0,33.30000000000001,29.68,28.552255630493164,2.7218,True,True,87.5
mOrange,10.0,50.0,15.0,0,1,12,6,59.30000000000001,54.39999999999998,56.86,17.305034637451172,-3.4335,True,False,57.5
mOrange,10.0,50.0,15.0,0,2,12,7,60.80000000000001,56.10000000000002,58.46,26.084917068481445,-3.2096,True,False,57.5
mOrange,10.0,50.0,15.0,0,3,12,8,59.0,54.60000000000002,56.75,24.075088500976562,-2.8917,True,False,57.5
mOrange,10.0,50.0,15.0,1,1,12,8,55.10000000000002,50.5,52.78,29.601964950561523,-3.3991,True,False,57.5
mOrange,10.0,50.0,15.0,1,2,12,8,75.10000000000002,57.89999999999998,66.5,30.486003875732422,2.4031,False,True,57.5
mOrange,10.0,50.0,15.0,1,3,12,7,69.39999999999998,39.89999999999998,54.69,28.614341735839844,3.1368,True,True,57.5
mOrange,10.0,50.0,15.0,2,1,12,6,58.0,54.39999999999998,56.23,20.677457809448242,-4.7813,True,False,57.5
mOrange,10.0,50.0,15.0,2,2,12,8,61.69999999999999,55.10000000000002,58.43,24.954504013061523,-3.39,True,False,57.5
mOrange,10.0,50.0,15.0,2,3,12,9,79.39999999999998,60.89999999999998,70.12,26.265365600585938,-1.9342,True,False,57.5
mOrange,10.0,50.0,15.0,3,1,12,8,67.39999999999998,60.30000000000001,63.83,29.83188819885254,-3.9009,True,False,57.5
mOrange,10.0,50.0,15.0,3,2,12,9,72.60000000000002,63.5,68.04,27.971485137939453,-0.0634,True,False,57.5
mOrange,10.0,50.0,15.0,3,3,12,8,57.80000000000001,50.5,54.15,30.63502311706543,-0.6305,False,False,57.5
mOrange,10.0,50.0,15.0,4,1,12,8,54.0,49.0,51.52,29.857507705688477,-3.4067,True,False,57.5
mOrange,10.0,50.0,15.0,4,2,12,10,37.0,29.899999999999977,33.45,31.370752334594727,-1.4046,False,False,57.5
mOrange,10.0,50.0,15.0,4,3,12,10,50.19999999999999,41.700000000000045,45.96,29.85594367980957,-0.6502,True,False,57.5
mOrange,10.0,50.0,15.0,5,1,12,6,66.19999999999999,60.10000000000002,63.12,20.13836097717285,-3.242,True,False,57.5
mOrange,10.0,50.0,15.0,5,2,12,8,56.80000000000001,47.299999999999955,52.05,28.178264617919922,-0.5794,True,False,57.5
mOrange,10.0,50.0,15.0,5,3,12,6,57.39999999999998,31.899999999999977,44.65,27.22922706604004,0.8476,True,True,57.5
mOrange,10.0,50.0,15.0,6,1,12,8,59.89999999999998,54.89999999999998,57.37,24.413776397705078,-4.1684,True,False,57.5
mOrange,10.0,50.0,15.0,6,2,12,9,50.0,46.200000000000045,48.1,25.59467887878418,-3.0897,True,False,57.5
mOrange,10.0,50.0,15.0,6,3,12,9,61.10000000000002,54.39999999999998,57.72,25.020484924316406,-0.6824,True,False,57.5
mOrange,10.0,50.0,15.0,7,1,12,6,60.0,56.0,58.0,20.12383460998535,-4.1707,True,False,57.5
mOrange,10.0,50.0,15.0,7,2,12,8,61.60000000000002,55.19999999999999,58.41,28.059131622314453,3.2343,True,True,57.5
mOrange,10.0,50.0,15.0,7,3,12,7,54.30000000000001,25.299999999999955,39.8,30.00668716430664,1.2705,True,True,57.5
mOrange,10.0,50.0,15.0,8,1,12,7,66.60000000000002,59.80000000000001,63.22,29.516620635986328,-1.3844,True,False,57.5
mOrange,10.0,50.0,15.0,8,2,12,9,61.19999999999999,53.39999999999998,57.31,29.002199172973633,2.9268,True,True,57.5
mOrange,10.0,50.0,15.0,8,3,12,7,60.0,28.299999999999955,44.14,26.50968360900879,2.4252,True,True,57.5
mOrange,10.0,50.0,15.0,9,1,12,8,57.5,52.89999999999998,55.18,25.432565689086914,-3.7716,True,False,57.5
mOrange,10.0,50.0,15.0,9,2,12,11,42.89999999999998,44.799999999999955,43.83,24.841337203979492,-0.7155,True,False,57.5
mOrange,10.0,50.0,15.0,9,3,12,10,24.0,7.2000000000000455,15.57,29.543615341186523,-0.5091,True,False,57.5
mOrange,10.0,50.0,15.0,10,1,12,8,58.30000000000001,52.69999999999999,55.47,21.892805099487305,-1.9538,True,False,57.5
mOrange,10.0,50.0,15.0,10,2,12,7,56.5,52.80000000000001,54.69,22.582212448120117,-2.2387,True,False,57.5
mOrange,10.0,50.0,15.0,10,3,12,8,57.30000000000001,53.5,55.37,22.850330352783203,-1.4818,True,False,57.5
mOrange,10.0,50.0,15.0,11,1,12,7,65.0,60.30000000000001,62.64,23.468158721923828,-3.0835,True,False,57.5
mOrange,10.0,50.0,15.0,11,2,12,9,68.80000000000001,61.30000000000001,65.03,23.343889236450195,-1.7321,True,False,57.5
mOrange,10.0,50.0,15.0,11,3,12,9,54.10000000000002,47.200000000000045,50.66,28.747283935546875,3.0923,True,True,57.5
EBFP,10.0,50.0,20.0,0,1,12,8,57.69999999999999,41.19999999999999,49.45,28.927701950073242,-3.8957,True,False,87.5
EBFP,10.0,50.0,20.0,0,2,12,7,40.10000000000002,35.89999999999998,37.96,24.291566848754883,1.6782,True,True,87.5
EBFP,10.0,50.0,20.0,0,3,12,6,43.10000000000002,38.30000000000001,40.72,25.018123626708984,-1.2717,True,False,87.5
EBFP,10.0,50.0,20.0,1,1,12,10,44.89999999999998,40.69999999999999,42.79,29.250722885131836,-0.7498,True,False,87.5
EBFP,10.0,50.0,20.0,1,2,12,9,59.5,41.39999999999998,50.42,25.254732131958008,4.2886,True,True,87.5
EBFP,10.0,50.0,20.0,1,3,12,6,53.80000000000001,39.60000000000002,46.7,24.136917114257812,4.1208,True,True,87.5
EBFP,10.0,50.0,20.0,2,1,12,7,47.30000000000001,37.89999999999998,42.63,22.7095890045166,-2.5938,True,False,87.5
EBFP,10.0,50.0,20.0,2,2,12,7,43.30000000000001,34.19999999999999,38.75,27.332645416259766,1.5926,True,True,87.5
EBFP,10.0,50.0,20.0,2,3,12,7,28.69999999999999,31.600000000000023,30.18,28.33323860168457,1.8643,True,True,87.5
EBFP,10.0,50.0,20.0,3,1,12,8,45.5,38.60000000000002,42.06,26.859451293945312,1.0035,True,True,87.5
EBFP,10.0,50.0,20.0,3,2,12,7,41.69999999999999,31.899999999999977,36.8,23.13991928100586,2.5877,True,True,87.5
EBFP,10.0,50.0,20.0,3,3,12,7,43.69999999999999,32.0,37.84,25.86840057373047,4.6836,True,True,87.5
EBFP,10.0,50.0,20.0,4,1,12,7,40.0,35.5,37.71,22.698610305786133,2.804,True,True,87.5
EBFP,10.0,50.0,20.0,4,2,12,6,53.60000000000002,39.5,46.53,24.02735137939453,3.7853,True,True,87.5
EBFP,10.0,50.0,20.0,4,3,12,7,43.0,31.899999999999977,37.45,25.051483154296875,4.987,True,True,87.5
EBFP,10.0,50.0,20.0,5,1,12,8,37.5,33.0,35.25,29.426591873168945,-3.1004,True,False,87.5
EBFP,10.0,50.0,20.0,5,2,12,9,33.39999999999998,30.600000000000023,32.0,33.493568420410156,-0.2222,False,False,87.5
EBFP,10.0,50.0,20.0,5,3,12,6,48.19999999999999,44.39999999999998,46.31,31.608198165893555,0.6136,False,True,87.5
EBFP,10.0,50.0,20.0,6,1,12,7,53.0,44.60000000000002,48.85,25.994678497314453,-1.2743,True,False,87.5
EBFP,10.0,50.0,20.0,6,2,12,8,39.0,33.60000000000002,36.32,27.094635009765625,4.2135,True,True,87.5
EBFP,10.0,50.0,20.0,6,3,12,8,49.80000000000001,41.39999999999998,45.56,27.428403854370117,4.6034,True,True,87.5
EBFP,10.0,50.0,20.0,7,1,12,6,54.39999999999998,42.30000000000001,48.35,21.44243621826172,-3.6704,True,False,87.5
EBFP,10.0,50.0,20.0,7,2,12,8,81.69999999999999,49.19999999999999,65.46,28.931987762451172,0.587,True,True,87.5
EBFP,10.0,50.0,20.0,7,3,12,7,48.60000000000002,38.5,43.53,20.969806671142578,3.0704,True,True,87.5
EBFP,10.0,50.0,20.0,8,1,12,8,41.10000000000002,30.100000000000023,35.6,24.971088409423828,4.3419,True,True,87.5
EBFP,10.0,50.0,20.0,8,2,12,6,50.80000000000001,39.19999999999999,45.01,30.756572723388672,3.3551,False,True,87.5
EBFP,10.0,50.0,20.0,8,3,12,7,51.10000000000002,43.5,47.32,31.32183074951172,-2.1491,False,False,87.5
EBFP,10.0,50.0,20.0,9,1,12,6,46.0,34.60000000000002,40.3,22.91468620300293,1.8837,True,True,87.5
EBFP,10.0,50.0,20.0,9,2,12,6,41.89999999999998,32.0,36.94,29.764976501464844,1.3311,True,True,87.5
EBFP,10.0,50.0,20.0,10,1,12,9,42.60000000000002,51.19999999999999,46.86,30.999374389648438,-0.4744,False,False,87.5
EBFP,10.0,50.0,20.0,10,2,12,8,43.80000000000001,34.39999999999998,39.11,25.51360321044922,4.9719,True,True,87.5
EBFP,10.0,50.0,20.0,10,3,12,7,41.0,31.100000000000023,36.06,29.80313491821289,1.4154,True,True,87.5
EBFP,10.0,50.0,20.0,11,1,12,9,33.69999999999999,34.39999999999998,34.09,33.29259490966797,0.5994,False,True,87.5
EBFP,10.0,50.0,20.0,11,2,12,9,42.0,30.5,36.22,26.928443908691406,2.6909,True,True,87.5
EBFP,10.0,50.0,20.0,11,3,12,8,43.60000000000002,31.30000000000001,37.41,28.55320930480957,0.2132,True,True,87.5
mOrange,10.0,50.0,20.0,0,1,12,6,64.19999999999999,56.89999999999998,60.55,19.41718292236328,-2.8719,True,False,57.5
mOrange,10.0,50.0,20.0,0,2,12,7,59.10000000000002,48.799999999999955,53.95,27.72374153137207,1.9609,True,True,57.5
mOrange,10.0,50.0,20.0,0,3,12,5,61.0,54.0,57.53,26.615829467773438,-1.0789,True,False,57.5
mOrange,10.0,50.0,20.0,1,1,12,7,60.60000000000002,53.89999999999998,57.28,27.02916717529297,-2.9179,True,False,57.5
mOrange,10.0,50.0,20.0,1,2,12,11,51.19999999999999,44.799999999999955,47.98,33.29617691040039,-2.6159,False,False,57.5
mOrange,10.0,50.0,20.0,1,3,12,9,45.30000000000001,41.39999999999998,43.35,31.902320861816406,-1.2723,False,False,57.5
mOrange,10.0,50.0,20.0,2,1,12,5,56.30000000000001,53.19999999999999,54.75,18.806346893310547,-5.1343,True,False,57.5
mOrange,10.0,50.0,20.0,2,2,12,6,59.39999999999998,54.60000000000002,57.05,21.056232452392578,-3.8243,True,False,57.5
mOrange,10.0,50.0,20.0,2,3,12,7,58.5,53.60000000000002,56.06,22.906513214111328,-3.4705,True,False,57.5
mOrange,10.0,50.0,20.0,3,1,12,6,58.60000000000002,56.0,57.33,29.496845245361328,-4.6145,True,False,57.5
mOrange,10.0,50.0,20.0,3,2,12,7,58.10000000000002,47.10000000000002,52.6,31.0063419342041,-2.344,False,False,57.5
mOrange,10.0,50.0,20.0,3,3,12,6,56.30000000000001,50.30000000000001,53.29,30.724876403808594,-3.8279,False,False,57.5
mOrange,10.0,50.0,20.0,4,1,12,6,59.89999999999998,54.60000000000002,57.26,26.15431785583496,-3.9969,True,False,57.5
mOrange,10.0,50.0,20.0,4,2,12,6,53.19999999999999,47.200000000000045,50.2,26.86807632446289,-4.3212,True,False,57.5
mOrange,10.0,50.0,20.0,4,3,12,7,56.39999999999998,51.69999999999999,54.04,26.67049789428711,-1.8138,True,False,57.5
mOrange,10.0,50.0,20.0,5,1,12,6,66.19999999999999,60.10000000000002,63.12,20.13836097717285,-3.242,True,False,57.5
mOrange,10.0,50.0,20.0,5,2,12,6,61.5,54.39999999999998,57.95,24.255970001220703,-2.1512,True,False,57.5
mOrange,10.0,50.0,20.0,5,3,12,6,59.10000000000002,55.0,57.03,29.03171157836914,-3.324,True,False,57.5
